platform,pincode,city,date_ist,run_id,status,sku_count,price_seen
amazon-fresh,122505,Gurugram,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,122506,Gurugram,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,160001,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,160002,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,serviceable_no_jivo,0,
amazon-fresh,160003,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,serviceable_no_jivo,0,
amazon-fresh,160004,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,160005,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,160006,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,160009,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,160011,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,160012,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,160014,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,serviceable_no_jivo,0,
amazon-fresh,160015,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,160016,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,160017,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,160018,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,160019,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,serviceable_no_jivo,0,
amazon-fresh,160020,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,serviceable_no_jivo,0,
amazon-fresh,160022,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,160023,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,serviceable_no_jivo,0,
amazon-fresh,160025,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,160030,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,serviceable_no_jivo,0,
amazon-fresh,160036,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,serviceable_no_jivo,0,
amazon-fresh,160043,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,serviceable_no_jivo,0,
amazon-fresh,160047,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,serviceable_no_jivo,0,
amazon-fresh,160101,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,serviceable_no_jivo,0,
amazon-fresh,160102,Chandigarh,2026-06-30,2026-06-30-amzcov-fresh,serviceable_no_jivo,0,
amazon-fresh,201008,Noida,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,201009,Noida,2026-06-30,2026-06-30-amzcov-fresh,price_captured,9,368
amazon-fresh,201301,Noida,2026-06-30,2026-06-30-amzcov-fresh,price_captured,16,959
amazon-fresh,201302,Noida,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,201303,Noida,2026-06-30,2026-06-30-amzcov-fresh,price_captured,14,959
amazon-fresh,201304,Noida,2026-06-30,2026-06-30-amzcov-fresh,price_captured,9,368
amazon-fresh,201305,Noida,2026-06-30,2026-06-30-amzcov-fresh,price_captured,9,368
amazon-fresh,201306,Noida,2026-06-30,2026-06-30-amzcov-fresh,price_captured,9,368
amazon-fresh,201307,Noida,2026-06-30,2026-06-30-amzcov-fresh,price_captured,8,368
amazon-fresh,201309,Noida,2026-06-30,2026-06-30-amzcov-fresh,price_captured,8,368
amazon-fresh,201310,Noida,2026-06-30,2026-06-30-amzcov-fresh,price_captured,9,368
amazon-fresh,201311,Noida,2026-06-30,2026-06-30-amzcov-fresh,price_captured,8,368
amazon-fresh,201312,Noida,2026-06-30,2026-06-30-amzcov-fresh,price_captured,1,242
amazon-fresh,201313,Noida,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,201314,Noida,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,201315,Noida,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,201316,Noida,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,201317,Noida,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,201318,Noida,2026-06-30,2026-06-30-amzcov-fresh,price_captured,9,368
amazon-fresh,203135,Noida,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,203141,Noida,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,203155,Noida,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
amazon-fresh,203201,Noida,2026-06-30,2026-06-30-amzcov-fresh,not_serviceable,0,
