run_id,date_ist,platform,brand,category,canonical,city,pincode,store_id,pack,vol_ml,per_litre,mrp,sale,discount_pct,in_stock,rank,is_ad
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Del Monte,olive oil,del-monte-del-monte-pomace-olive-oil-500ml,Delhi,110092,35644,500 ml,500,826,700,413,41,1,1,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Jivo,olive oil,jivo-jivo-pomace-olive-oil-1l,Delhi,110092,35644,1 l,1000,379,1049,379,63.9,1,2,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Jivo,canola oil,jivo-jivo-cold-pressed-canola-oil-1l,Delhi,110092,35644,1 l,1000,239,375,239,36.3,1,3,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Jivo,olive oil,jivo-jivo-extra-light-olive-oil-1l,Delhi,110092,35644,1 l,1000,564,1499,564,62.4,1,4,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Oleev,rice bran oil,oleev-oleev-active-olive-rice-bran-multisource-blended-cooking-oil-5l,Delhi,110092,35644,5 l,5000,272,1499,1360,9.3,1,5,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Jivo,olive oil,jivo-jivo-extra-light-olive-oil-2l,Delhi,110092,35644,2 l,2000,646,2799,1292,53.8,1,6,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Jivo,canola oil,jivo-jivo-cold-pressed-canola-oil-5l,Delhi,110092,35644,5 l,5000,238.6,1650,1193,27.7,1,7,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Jivo,olive oil,jivo-jivo-pomace-olive-oil-5l,Delhi,110092,35644,5 l,5000,383.4,4999,1917,61.7,1,8,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Oleev,rice bran oil,oleev-oleev-active-olive-rice-bran-multisource-blended-cooking-oil-1l,Delhi,110092,35644,1 l,1000,288,295,288,2.4,1,9,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Figaro,olive oil,figaro-figaro-pure-olive-oil-100ml,Delhi,110092,35644,100 ml,100,2060,225,206,8.4,1,10,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Figaro,olive oil,figaro-figaro-pure-olive-oil-200ml,Delhi,110092,35644,200 ml,200,1845,399,369,7.5,1,11,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Del Monte,olive oil,del-monte-del-monte-extra-virgin-olive-oil-250ml,Delhi,110092,35644,250 ml,250,1196,749,299,60.1,1,12,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Borges,olive oil,borges-borges-extra-light-olive-oil-for-indian-cooking-2l,Delhi,110092,35644,2 l,2000,999,4200,1998,52.4,1,13,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Figaro,olive oil,figaro-figaro-extra-virgin-olive-oil-250ml,Delhi,110092,35644,250 ml,250,1404,599,351,41.4,1,14,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Borges,olive oil,borges-borges-coldpressed-extra-virgin-olive-oil-1l,Delhi,110092,35644,1 l,1000,1149,2300,1149,50,1,15,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Oleev,olive oil,oleev-oleev-kitchen-pomace-olive-oil-1l,Delhi,110092,35644,1 l,1000,388,1200,388,67.7,1,16,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Borges,olive oil,borges-borges-extra-light-olive-oil-for-indian-cooking-500ml,Delhi,110092,35644,500 ml,500,1136,1300,568,56.3,1,17,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Del Monte,olive oil,del-monte-del-monte-extra-virgin-olive-oil-500ml,Delhi,110092,35644,500 ml,500,1220,1499,610,59.3,1,18,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Tata,olive oil,tata-tata-simply-better-extra-virgin-olive-oil-1l,Delhi,110092,35644,1 l,1000,1252,1449,1252,13.6,1,19,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Figaro,olive oil,figaro-figaro-extra-light-olive-oil-2l,Delhi,110092,35644,2 l,2000,923,3499,1846,47.2,1,20,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Del Monte,olive oil,del-monte-del-monte-extra-light-olive-oil-500ml,Delhi,110092,35644,500 ml,500,1078,1250,539,56.9,1,1,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Leonardo,olive oil,leonardo-leonardo-pomace-olive-oil-1l,Delhi,110092,35644,1 l,1000,522,1800,522,71,1,9,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Borges,olive oil,borges-borges-classic-pure-olive-oil-250ml,Delhi,110092,35644,250 ml,250,1264,700,316,54.9,1,13,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Borges,olive oil,borges-borges-cold-pressed-extra-virgin-olive-oil-250ml,Delhi,110092,35644,250 ml,250,1420,750,355,52.7,1,21,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Gulab,mustard oil,gulab-gulab-premium-cold-pressed-mustard-oil-1l,Delhi,110092,35644,1 l,1000,207,350,207,40.9,1,1,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,mustard oil,fortune-fortune-premium-kachi-ghani-pure-mustard-oil-910ml,Delhi,110092,35644,910 g,993.45,186.22,225,185,17.8,1,2,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Dhara,mustard oil,dhara-dhara-kachi-ghani-mustard-oil-1l,Delhi,110092,35644,1 l,1000,188,260,188,27.7,1,3,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Patanjali,mustard oil,patanjali-patanjali-kachi-ghani-pure-mustard-oil-5l,Delhi,110092,35644,5 l,5000,220,1100,1100,0,1,4,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Tata,mustard oil,tata-tata-simply-better-100-pure-cold-pressed-mustard-oil-sarso-oil-1l,Delhi,110092,35644,1 l,1000,289,350,289,17.4,1,6,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Patanjali,mustard oil,patanjali-patanjali-mustard-oil-1l,Delhi,110092,35644,1 l,1000,211,220,211,4.1,1,7,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,mustard oil,fortune-fortune-premium-kachi-ghani-pure-mustard-oil-4.55l,Delhi,110092,35644,4.55 kg,4967.25,192.86,1150,958,16.7,1,8,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Patanjali,mustard oil,patanjali-patanjali-kachi-ghani-mustard-oil-2l,Delhi,110092,35644,2 l,2000,217.5,435,435,0,1,9,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Emami,mustard oil,emami-emami-healthy-tasty-kachi-ghani-mustard-oil-825ml,Delhi,110092,35644,825 g,900.66,189.86,210,171,18.6,1,11,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Emami,mustard oil,emami-emami-healthy-tasty-kachchi-ghani-mustard-oil-825ml,Delhi,110092,35644,825 g,900.66,183.2,205,165,19.5,1,12,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,mustard oil,fortune-fortune-premio-cold-pressed-mustard-oil-1l,Delhi,110092,35644,1 l,1000,259,425,259,39.1,1,13,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,mustard oil,fortune-fortune-kachi-ghani-pure-mustard-oil-1.82l,Delhi,110092,35644,1.82 kg,1986.9,198.3,486,394,18.9,1,14,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Natureland,mustard oil,natureland-natureland-organics-cold-pressed-mustard-oil-1l,Delhi,110092,35644,1 l,1000,239,375,239,36.3,1,15,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,sunflower oil,fortune-fortune-sunlite-refined-sunflower-oil-800ml,Delhi,110092,35644,800 g,873.36,199.23,205,174,15.1,1,1,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,sunflower oil,fortune-fortune-sunlite-refined-sunflower-oil-1.74l,Delhi,110092,35644,1.74 kg,1899.56,207.42,425,394,7.3,1,2,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Freedom,sunflower oil,freedom-freedom-refined-sunflower-oil-1l,Delhi,110092,35644,1 l,1000,192,225,192,14.7,1,3,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Sundrop,sunflower oil,sundrop-sundrop-refined-sunflower-oil-2-x-850ml,Delhi,110092,35644,850 ml,850,527.06,460,448,2.6,1,5,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Dhara,sunflower oil,dhara-dhara-health-refined-sunflower-oil-1l,Delhi,110092,35644,1 l,1000,199,220,199,9.5,1,6,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Sundrop,sunflower oil,sundrop-sundrop-superlite-advanced-sunflower-oil-850ml,Delhi,110092,35644,850 g,927.95,275.88,265,256,3.4,1,7,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Freedom,sunflower oil,freedom-freedom-refined-sunflower-oil-2l,Delhi,110092,35644,2 l,2000,190.5,480,381,20.6,1,8,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,sunflower oil,fortune-fortune-sunlite-refined-sunflower-oil-4.35l,Delhi,110092,35644,4.35 kg,4748.91,206.36,1105,980,11.3,1,9,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Sundrop,sunflower oil,sundrop-sundrop-superlite-advanced-sunflower-oil-2.55l,Delhi,110092,35644,2.55 kg,2783.84,241.03,699,671,4,1,10,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Sundrop,sunflower oil,sundrop-sundrop-lite-blended-cooking-oil-850ml,Delhi,110092,35644,850 g,927.95,155.18,150,144,4,1,11,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Emami,sunflower oil,emami-emami-healthy-tasty-refined-sunflower-oil-780ml,Delhi,110092,35644,780 g,851.53,199.64,170,170,0,1,12,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Saffola,sunflower oil,saffola-saffola-total-heart-pro-rice-bran-sunflower-blended-cooking-oil-1l,Delhi,110092,35644,1 l,1000,234,260,234,10,1,13,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Tata,sunflower oil,tata-tata-simply-better-100-cold-pressed-sunflower-oil-1l,Delhi,110092,35644,1 l,1000,509,599,509,15,1,14,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,soyabean oil,fortune-fortune-soya-health-refined-soyabean-oil-750ml,Delhi,110092,35644,750 g,818.78,181.98,170,149,12.4,1,5,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,soyabean oil,fortune-fortune-soya-healthrefined-soyabean-oil-1.001l,Delhi,110092,35644,1.001 kg,1092.79,168.38,215,184,14.4,1,6,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,groundnut oil,fortune-fortune-refined-groundnut-oil-1l,Delhi,110092,35644,1 l,1000,217,250,217,13.2,1,10,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Saffola,rice bran oil,saffola-saffola-gold-corn-rice-bran-refined-blended-cooking-oil-1l,Delhi,110092,35644,1 l,1000,207,240,207,13.8,1,11,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Saffola,soyabean oil,saffola-saffola-active-rice-bran-soyabean-blended-cooking-oil-930ml,Delhi,110092,35644,930 ml,930,178.49,208,166,20.2,1,12,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,soyabean oil,fortune-fortune-xpert-active-rice-bran-soyabean-blended-cooking-oil-850ml,Delhi,110092,35644,850 g,927.95,177.81,200,165,17.5,1,1,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,rice bran oil,fortune-fortune-rice-bran-oil-870ml,Delhi,110092,35644,870 g,949.78,183.2,225,174,22.7,1,2,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Emami,rice bran oil,emami-emami-healthy-tasty-physically-refined-rice-bran-oil-730ml,Delhi,110092,35644,730 g,796.94,176.93,165,141,14.5,1,3,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Sundrop,rice bran oil,sundrop-sundrop-heart-rice-bran-corn-refined-cooking-oil-750ml,Delhi,110092,35644,750 g,818.78,181.98,149,149,0,1,5,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Saffola,rice bran oil,saffola-saffola-gold-corn-rice-bran-blended-cooking-oil-free-1l,Delhi,110092,35644,1 l,1000,1238,1320,1238,6.2,1,7,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Dhara,rice bran oil,dhara-dhara-life-refined-rice-bran-oil-1l,Delhi,110092,35644,1 l,1000,184,215,184,14.4,1,9,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,rice bran oil,fortune-fortune-rice-bran-oil-4.35l,Delhi,110092,35644,4.35 kg,4748.91,185.52,999,881,11.8,1,10,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Saffola,soyabean oil,saffola-saffola-active-rice-bran-soyabean-blended-cooking-oil-4.25l,Delhi,110092,35644,4.25 kg,4639.74,182.34,1040,846,18.7,1,11,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Saffola,rice bran oil,saffola-saffola-gold-blend-of-rice-bran-corn-blended-cooking-oil-1.82l,Delhi,110092,35644,1.82 kg,1986.9,203.33,495,404,18.4,1,12,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Saffola,rice bran oil,saffola-saffola-gold-corn-rice-bran-refined-blended-cooking-oil-2.73l,Delhi,110092,35644,2.73 kg,2980.35,196.29,660,585,11.4,1,13,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Tata,rice bran oil,tata-tata-simply-better-cold-pressed-avocado-oil-1l,Delhi,110092,35644,1 l,1000,1207,1350,1207,10.6,1,16,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Gulab,groundnut oil,gulab-gulab-premium-cold-pressed-groundnut-oil-5l,Delhi,110092,35644,5 l,5000,267.8,2050,1339,34.7,1,1,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Tata,groundnut oil,tata-tata-simply-better-100-pure-cold-pressed-groundnut-oil-peanut-oil-1l,Delhi,110092,35644,1 l,1000,376,500,376,24.8,1,3,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Gulab,groundnut oil,gulab-gulab-premium-cold-pressed-groundnut-oil-1l,Delhi,110092,35644,1 l,1000,331,490,331,32.4,1,4,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Dhara,groundnut oil,dhara-dhara-filtered-groundnut-oil-1l,Delhi,110092,35644,1 l,1000,213,250,213,14.8,1,5,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Saffola,groundnut oil,saffola-saffola-cold-pressed-groundnut-oil-1l,Delhi,110092,35644,1 l,1000,334,450,334,25.8,1,6,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Tata,groundnut oil,tata-tata-simply-better-cold-pressed-groundnut-oil-peanut-oil-5l,Delhi,110092,35644,5 l,5000,357.8,2099,1789,14.8,1,7,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Dhara,soyabean oil,dhara-dhara-lite-n-fine-refined-soyabean-oil-1l,Delhi,110092,35644,1 l,1000,168,215,168,21.9,1,1,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Nature Fresh,soyabean oil,nature-fresh-nature-fresh-refined-soyabean-oil-750ml,Delhi,110092,35644,750 g,818.78,168.54,193,138,28.5,1,4,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,soyabean oil,fortune-fortune-soya-health-refined-soyabean-oil-5l,Delhi,110092,35644,5 l,5000,183.6,1035,918,11.3,1,5,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Emami,soyabean oil,emami-emami-healthy-tasty-refined-soyabean-oil-730ml,Delhi,110092,35644,730 g,796.94,178.18,165,142,13.9,1,6,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,soyabean oil,fortune-fortune-refined-soyabean-oil-2l,Delhi,110092,35644,2 l,2000,170,440,340,22.7,1,7,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Oleev,rice bran oil,oleev-oleev-active-olive-rice-bran-multisource-blended-cooking-oil-5l,Bengaluru,560006,33966,5 l,5000,272,1499,1360,9.3,1,1,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Jivo,olive oil,jivo-jivo-pomace-olive-oil-1l,Bengaluru,560006,33966,1 l,1000,379,1049,379,63.9,1,2,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Jivo,sunflower oil,jivo-jivo-cold-pressed-sunflower-oil-1l,Bengaluru,560006,33966,1 l,1000,192,275,192,30.2,1,3,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Jivo,canola oil,jivo-jivo-cold-pressed-canola-oil-1l,Bengaluru,560006,33966,1 l,1000,234,375,234,37.6,1,4,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Jivo,olive oil,jivo-jivo-extra-light-olive-oil-2l,Bengaluru,560006,33966,2 l,2000,576,2799,1152,58.8,1,5,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Jivo,olive oil,jivo-jivo-extra-light-olive-oil-1l,Bengaluru,560006,33966,1 l,1000,564,1499,564,62.4,0,6,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Del Monte,olive oil,del-monte-del-monte-extra-virgin-olive-oil-250ml,Bengaluru,560006,33966,250 ml,250,1196,749,299,60.1,1,7,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Figaro,olive oil,figaro-figaro-pure-olive-oil-100ml,Bengaluru,560006,33966,100 ml,100,2060,225,206,8.4,1,8,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Borges,olive oil,borges-borges-extra-light-olive-oil-for-indian-cooking-2l,Bengaluru,560006,33966,2 l,2000,978,4200,1956,53.4,1,9,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Borges,olive oil,borges-borges-cold-pressed-extra-virgin-olive-oil-250ml,Bengaluru,560006,33966,250 ml,250,1420,750,355,52.7,1,10,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Figaro,olive oil,figaro-figaro-extra-virgin-olive-oil-250ml,Bengaluru,560006,33966,250 ml,250,1236,599,309,48.4,1,11,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Borges,olive oil,borges-borges-extra-light-olive-oil-for-indian-cooking-500ml,Bengaluru,560006,33966,500 ml,500,1134,1300,567,56.4,1,12,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Borges,olive oil,borges-borges-cold-pressed-extra-virgin-olive-oil-500ml,Bengaluru,560006,33966,500 ml,500,1164,1350,582,56.9,1,13,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Tata,olive oil,tata-tata-simply-better-extra-virgin-olive-oil-1l,Bengaluru,560006,33966,1 l,1000,1252,1449,1252,13.6,1,14,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Del Monte,olive oil,del-monte-del-monte-extra-virgin-olive-oil-1l,Bengaluru,560006,33966,1 l,1000,923,2399,923,61.5,1,15,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Del Monte,olive oil,del-monte-del-monte-extra-virgin-olive-oil-500ml,Bengaluru,560006,33966,500 ml,500,1200,1499,600,60,1,16,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Figaro,olive oil,figaro-figaro-pure-olive-oil-200ml,Bengaluru,560006,33966,200 ml,200,1845,399,369,7.5,1,17,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Leonardo,olive oil,leonardo-leonardo-pomace-olive-oil-1l,Bengaluru,560006,33966,1 l,1000,505,1800,505,71.9,1,18,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,olive oil,fortune-fortune-premio-pomace-olive-oil-1l,Bengaluru,560006,33966,1 l,1000,505,1499,505,66.3,1,19,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Del Monte,olive oil,del-monte-del-monte-extra-light-olive-oil-500ml,Bengaluru,560006,33966,500 ml,500,1074,1250,537,57,1,9,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Del Monte,olive oil,del-monte-del-monte-olivkare-heart-pro-blended-cooking-oil-870ml,Bengaluru,560006,33966,870 g,949.78,288.49,499,274,45.1,1,16,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Del Monte,olive oil,del-monte-del-monte-pomace-olive-oil-500ml,Bengaluru,560006,33966,500 ml,500,822,700,411,41.3,1,17,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Oleev,olive oil,oleev-oleev-kitchen-extra-light-olive-oil-2l,Bengaluru,560006,33966,2 l,2000,935.5,4700,1871,60.2,1,18,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Oleev,olive oil,oleev-oleev-kitchen-pomace-olive-oil-1l,Bengaluru,560006,33966,1 l,1000,391,1200,391,67.4,1,20,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Tata,olive oil,tata-tata-simply-better-extra-virgin-olive-oil-250ml,Bengaluru,560006,33966,250 ml,250,1436,399,359,10,1,21,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Gulab,mustard oil,gulab-gulab-premium-cold-pressed-mustard-oil-1l,Bengaluru,560006,33966,1 l,1000,207,350,207,40.9,1,1,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,mustard oil,fortune-fortune-premium-kachi-ghani-pure-mustard-oil-910ml,Bengaluru,560006,33966,910 g,993.45,200.31,245,199,18.8,1,2,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Dhara,mustard oil,dhara-dhara-kachi-ghani-mustard-oil-1l,Bengaluru,560006,33966,1 l,1000,191,270,191,29.3,1,3,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Tata,mustard oil,tata-tata-simply-better-100-pure-cold-pressed-mustard-oil-sarso-oil-1l,Bengaluru,560006,33966,1 l,1000,289,350,289,17.4,1,4,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Gulab,mustard oil,gulab-gulab-kachi-ghani-cold-pressed-mustard-oil-1l,Bengaluru,560006,33966,1 l,1000,201,299,201,32.8,1,5,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Patanjali,mustard oil,patanjali-patanjali-mustard-oil-1l,Bengaluru,560006,33966,1 l,1000,198,215,198,7.9,1,6,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,mustard oil,fortune-fortune-premium-kachi-ghani-pure-mustard-oil-4.55l,Bengaluru,560006,33966,4.55 kg,4967.25,203.73,1225,1012,17.4,1,7,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Emami,mustard oil,emami-emami-healthy-tasty-kachi-ghani-mustard-oil-825ml,Bengaluru,560006,33966,825 g,900.66,204.29,210,184,12.4,1,8,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Emami,mustard oil,emami-emami-healthy-tasty-kachchi-ghani-strong-mustard-oil-825ml,Bengaluru,560006,33966,825 g,900.66,204.29,215,184,14.4,1,9,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Freedom,mustard oil,freedom-freedom-kachi-ghani-mustard-oil-1l,Bengaluru,560006,33966,1 l,1000,187,249,187,24.9,1,10,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Patanjali,mustard oil,patanjali-patanjali-kachi-ghani-pure-mustard-oil-5l,Bengaluru,560006,33966,5 l,5000,220,1100,1100,0,1,11,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Saffola,mustard oil,saffola-saffola-cold-pressed-mustard-oil-1l,Bengaluru,560006,33966,1 l,1000,272,320,272,15,1,12,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Natureland,mustard oil,natureland-natureland-organics-cold-pressed-mustard-oil-1l,Bengaluru,560006,33966,1 l,1000,239,375,239,36.3,1,13,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,mustard oil,fortune-fortune-pehli-dhar-kachi-ghani-cold-pressed-mustard-oil-1l,Bengaluru,560006,33966,1 l,1000,260,299,260,13,1,14,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Emami,mustard oil,emami-emami-healthy-tasty-super-strong-kachchi-ghani-mustard-oil-900ml,Bengaluru,560006,33966,900 g,982.53,210.68,225,207,8,1,15,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,sunflower oil,fortune-fortune-refined-sunflower-oil-840ml,Bengaluru,560006,33966,840 g,917.03,179.93,190,165,13.2,1,2,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Freedom,sunflower oil,freedom-freedom-refined-sunflower-oil-1l,Bengaluru,560006,33966,1 l,1000,172,215,172,20,1,3,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Sunpure,sunflower oil,sunpure-sunpure-refined-sunflower-oil-910ml,Bengaluru,560006,33966,910 g,993.45,176.15,220,175,20.5,1,4,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Freedom,sunflower oil,freedom-freedom-refined-sunflower-oil-2l,Bengaluru,560006,33966,2 l,2000,179.5,480,359,25.2,1,5,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Gold Winner,sunflower oil,gold-winner-gold-winner-refined-sunflower-oil-1l,Bengaluru,560006,33966,1 l,1000,178,205,178,13.2,1,6,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Dhara,sunflower oil,dhara-dhara-health-refined-sunflower-oil-1l,Bengaluru,560006,33966,1 l,1000,170,225,170,24.4,1,7,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Gold Winner,sunflower oil,gold-winner-gold-winner-sunflower-oil-500ml,Bengaluru,560006,33966,500 ml,500,186,110,93,15.5,1,8,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Sunpure,sunflower oil,sunpure-sunpure-sunflower-oil-2l,Bengaluru,560006,33966,2 l,2000,178,450,356,20.9,1,9,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Sunpure,sunflower oil,sunpure-sunpure-refined-sunflower-oil-5l,Bengaluru,560006,33966,5 l,5000,177.2,1125,886,21.2,1,10,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,sunflower oil,fortune-fortune-sunlite-refined-sunflower-oil-800ml,Bengaluru,560006,33966,800 g,873.36,211.83,195,185,5.1,1,11,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Gold Winner,sunflower oil,gold-winner-gold-winner-sunflower-oil-5l,Bengaluru,560006,33966,5 l,5000,180,1045,900,13.9,1,12,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Sundrop,sunflower oil,sundrop-sundrop-superlite-advanced-sunflower-oil-850ml,Bengaluru,560006,33966,850 g,927.95,275.88,265,256,3.4,1,13,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Sundrop,sunflower oil,sundrop-sundrop-lite-blended-cooking-oil-850ml,Bengaluru,560006,33966,850 g,927.95,231.69,225,215,4.4,1,14,0
blinkit-2026-06-30-1782763181582,2026-06-30,blinkit,Fortune,sunflower oil,fortune-fortune-sunlite-refined-sunflower-oil-1.74l,Bengaluru,560006,33966,1.74 kg,1899.56,185.31,425,352,17.2,1,15,0
